Model,Split,Target,Residual
Random Forest,train,triglycerides,0.13421909861479175
Random Forest,train,triglycerides,-0.7610496670220157
Random Forest,train,triglycerides,0.9445346507530212
Random Forest,train,triglycerides,0.4101563979137053
Random Forest,train,triglycerides,-0.16398400937359714
Random Forest,train,triglycerides,0.43790720874224576
Random Forest,train,triglycerides,-0.835359395616635
Random Forest,train,triglycerides,0.6526343432239861
Random Forest,train,triglycerides,-0.8980155543463444
Random Forest,train,triglycerides,-0.025355169533850308
Random Forest,train,triglycerides,0.6669735230174414
Random Forest,train,triglycerides,-0.09960501198547966
Random Forest,train,triglycerides,0.13543132398509883
Random Forest,train,triglycerides,0.04426699710015303
Random Forest,train,triglycerides,-0.6692119212756142
Random Forest,train,triglycerides,0.6349987699040609
Random Forest,train,triglycerides,-0.7705129617937949
Random Forest,train,triglycerides,-0.16478714744332468
Random Forest,train,triglycerides,-0.05568836017007772
Random Forest,train,triglycerides,0.8668738719092302
Random Forest,train,triglycerides,0.1847916593498624
Random Forest,train,triglycerides,-0.14663527020316014
Random Forest,train,triglycerides,0.33360663767674126
Random Forest,train,triglycerides,0.44859074185030057
Random Forest,train,triglycerides,-0.09598714020771659
Random Forest,train,triglycerides,-0.9132329745144703
Random Forest,train,triglycerides,0.24912356707600125
Random Forest,train,triglycerides,0.19318778158192806
Random Forest,train,triglycerides,0.08350131755386325
Random Forest,train,triglycerides,0.20269848009206104
Random Forest,train,triglycerides,-0.8790465384570196
Random Forest,train,triglycerides,0.16800171456645074
Random Forest,train,triglycerides,0.6767255512730248
Random Forest,train,triglycerides,-0.5590471261223211
Random Forest,train,triglycerides,-0.5161920534130946
Random Forest,train,triglycerides,-0.19397835882912062
Random Forest,train,triglycerides,-0.05374921254074838
Random Forest,train,triglycerides,-0.7199890693372715
Random Forest,train,triglycerides,-0.09042863062882933
Random Forest,train,triglycerides,-0.10664395748786859
Random Forest,train,triglycerides,0.4893524392390374
Random Forest,train,triglycerides,-0.3404908011626633
Random Forest,train,triglycerides,0.7169436961668971
Random Forest,train,triglycerides,-0.604865166133167
Random Forest,train,triglycerides,-0.1999506638552937
Random Forest,train,triglycerides,-0.22845244311759672
Random Forest,train,triglycerides,0.08245540445325172
Random Forest,train,triglycerides,0.46252780690519124
Random Forest,train,triglycerides,0.9228846955685039
Random Forest,train,triglycerides,-0.17093849501997305
Random Forest,train,triglycerides,-0.7420787018244472
Random Forest,train,triglycerides,0.7686766794638213
Random Forest,train,triglycerides,0.1587135239434696
Random Forest,train,triglycerides,0.14362123124224446
Random Forest,train,triglycerides,0.718449466670644
Random Forest,train,triglycerides,-0.5559901098438993
Random Forest,train,triglycerides,-0.4971681638906551
Random Forest,train,triglycerides,0.843404878879138
Random Forest,train,triglycerides,0.24315712860150462
Random Forest,train,triglycerides,0.07139153561196032
Random Forest,train,triglycerides,0.4191079333063614
Random Forest,train,triglycerides,0.33418097345235775
Random Forest,train,triglycerides,0.28916202184706385
Random Forest,train,triglycerides,0.2064126845914922
Random Forest,train,triglycerides,-0.01823805073074869
Random Forest,train,triglycerides,-0.21536927116053128
Random Forest,train,triglycerides,-0.3264545677320072
Random Forest,train,triglycerides,-0.5666795785652408
Random Forest,train,triglycerides,0.5084023998636633
Random Forest,train,triglycerides,0.5860637150115418
Random Forest,train,triglycerides,0.28103969546975094
Random Forest,train,triglycerides,0.5598190900747326
Random Forest,train,triglycerides,-0.07007335882874166
Random Forest,train,triglycerides,0.11910907308140395
Random Forest,train,triglycerides,0.41485366159395554
Random Forest,train,triglycerides,-0.2772182139314405
Random Forest,train,triglycerides,-0.2808710023458971
Random Forest,train,triglycerides,0.5575652405618223
Random Forest,train,triglycerides,-0.08001480798118976
Random Forest,train,triglycerides,-0.6056907049200424
Random Forest,train,triglycerides,1.7081143787229207
Random Forest,train,triglycerides,0.09388583398387329
Random Forest,train,triglycerides,0.09930851045213718
Random Forest,train,triglycerides,0.5048716634426036
Random Forest,train,triglycerides,-0.5813595378416925
Random Forest,train,triglycerides,-1.0074418064137745
Random Forest,train,triglycerides,0.2738284467857852
Random Forest,train,triglycerides,-0.7397549975684812
Random Forest,train,triglycerides,1.1569698579433236
Random Forest,train,triglycerides,0.2613299763594341
Random Forest,train,triglycerides,-0.8063404463109847
Random Forest,train,triglycerides,0.21134929481983722
Random Forest,train,hdl_cholesterol,0.08163482841312852
Random Forest,train,hdl_cholesterol,-0.004448280772646918
Random Forest,train,hdl_cholesterol,-0.33315389158819375
Random Forest,train,hdl_cholesterol,0.3828872649372439
Random Forest,train,hdl_cholesterol,0.09184963827275983
Random Forest,train,hdl_cholesterol,0.2544771127094343
Random Forest,train,hdl_cholesterol,0.013151380025893555
Random Forest,train,hdl_cholesterol,0.07838289997026271
Random Forest,train,hdl_cholesterol,0.16769925858175405
Random Forest,train,hdl_cholesterol,-0.06672098689053652
Random Forest,train,hdl_cholesterol,-0.28617569236772455
Random Forest,train,hdl_cholesterol,0.13234546981543982
Random Forest,train,hdl_cholesterol,0.2685113138423123
Random Forest,train,hdl_cholesterol,-0.04370359985334549
Random Forest,train,hdl_cholesterol,-0.22435725331825118
Random Forest,train,hdl_cholesterol,-0.006855436418712113
Random Forest,train,hdl_cholesterol,-0.2533317456592141
Random Forest,train,hdl_cholesterol,-0.016613573785557723
Random Forest,train,hdl_cholesterol,0.21148209237053095
Random Forest,train,hdl_cholesterol,-0.056083382431515005
Random Forest,train,hdl_cholesterol,-0.17096728799449412
Random Forest,train,hdl_cholesterol,-0.12845244569071035
Random Forest,train,hdl_cholesterol,0.16821111028935487
Random Forest,train,hdl_cholesterol,-0.20306145577256274
Random Forest,train,hdl_cholesterol,0.05907198300102223
Random Forest,train,hdl_cholesterol,-0.26938591004159385
Random Forest,train,hdl_cholesterol,-0.2377932053856382
Random Forest,train,hdl_cholesterol,-0.26154819334822177
Random Forest,train,hdl_cholesterol,-0.089680029067019
Random Forest,train,hdl_cholesterol,-0.11789100987067203
Random Forest,train,hdl_cholesterol,0.21728600182766655
Random Forest,train,hdl_cholesterol,-0.017184193225850297
Random Forest,train,hdl_cholesterol,-0.27599446367235503
Random Forest,train,hdl_cholesterol,0.2380135584986549
Random Forest,train,hdl_cholesterol,-0.0156335231841922
Random Forest,train,hdl_cholesterol,0.027566166181873797
Random Forest,train,hdl_cholesterol,-0.21479363438112076
Random Forest,train,hdl_cholesterol,-0.06376259910335014
Random Forest,train,hdl_cholesterol,0.3883756313306588
Random Forest,train,hdl_cholesterol,-0.5355013758169807
Random Forest,train,hdl_cholesterol,-0.08041212474756287
Random Forest,train,hdl_cholesterol,-0.13978680849688763
Random Forest,train,hdl_cholesterol,0.21332341124528886
Random Forest,train,hdl_cholesterol,0.36514811824103255
Random Forest,train,hdl_cholesterol,0.21158957242525167
Random Forest,train,hdl_cholesterol,0.4132788368576623
Random Forest,train,hdl_cholesterol,0.1418873576349533
Random Forest,train,hdl_cholesterol,-0.22735409491395986
Random Forest,train,hdl_cholesterol,0.0134945146744192
Random Forest,train,hdl_cholesterol,-0.14722063901690952
Random Forest,train,hdl_cholesterol,0.28889130885695113
Random Forest,train,hdl_cholesterol,-0.07860874088071901
Random Forest,train,hdl_cholesterol,0.23979855356541524
Random Forest,train,hdl_cholesterol,0.0019259803736693115
Random Forest,train,hdl_cholesterol,-0.2848234368121991
Random Forest,train,hdl_cholesterol,-0.07387852114708915
Random Forest,train,hdl_cholesterol,-0.05642254158013538
Random Forest,train,hdl_cholesterol,-0.3235387600600519
Random Forest,train,hdl_cholesterol,0.42775362511339843
Random Forest,train,hdl_cholesterol,-0.08258745230113274
Random Forest,train,hdl_cholesterol,0.06645356089983823
Random Forest,train,hdl_cholesterol,0.20191910633424293
Random Forest,train,hdl_cholesterol,-0.025340940491178188
Random Forest,train,hdl_cholesterol,0.5124014100657996
Random Forest,train,hdl_cholesterol,0.08425867308056789
Random Forest,train,hdl_cholesterol,0.013927812575284193
Random Forest,train,hdl_cholesterol,-0.06620545564990765
Random Forest,train,hdl_cholesterol,-0.3727820590340052
Random Forest,train,hdl_cholesterol,0.4164305274546818
Random Forest,train,hdl_cholesterol,0.22284726367724517
Random Forest,train,hdl_cholesterol,-0.3445392954321327
Random Forest,train,hdl_cholesterol,0.27673429854524567
Random Forest,train,hdl_cholesterol,-0.1039482518283763
Random Forest,train,hdl_cholesterol,-0.11104028575822644
Random Forest,train,hdl_cholesterol,-0.004137673606402714
Random Forest,train,hdl_cholesterol,0.359604144022863
Random Forest,train,hdl_cholesterol,0.12862426055268283
Random Forest,train,hdl_cholesterol,0.32735079170381276
Random Forest,train,hdl_cholesterol,0.06345224340039746
Random Forest,train,hdl_cholesterol,0.03205141927495969
Random Forest,train,hdl_cholesterol,0.15859939537912826
Random Forest,train,hdl_cholesterol,-0.3975455354965267
Random Forest,train,hdl_cholesterol,0.3120156713145006
Random Forest,train,hdl_cholesterol,-0.09859837084937695
Random Forest,train,hdl_cholesterol,0.05440914243680206
Random Forest,train,hdl_cholesterol,0.0836115192638287
Random Forest,train,hdl_cholesterol,0.07744502219761618
Random Forest,train,hdl_cholesterol,0.25784078668240173
Random Forest,train,hdl_cholesterol,0.11489266650731178
Random Forest,train,hdl_cholesterol,-0.011683340004147613
Random Forest,train,hdl_cholesterol,-0.04455796678903656
Random Forest,train,hdl_cholesterol,-0.03723339673611736
Random Forest,train,hdl_cholesterol,-0.025792788088123686
Random Forest,train,hdl_cholesterol,0.5849605129060005
Random Forest,train,hdl_cholesterol,0.1546130375922239
Random Forest,train,hdl_cholesterol,-0.2625841546627363
Random Forest,train,hdl_cholesterol,-0.15458478631878725
Random Forest,train,hdl_cholesterol,0.33080764368458127
Random Forest,train,hdl_cholesterol,-0.06823914714777013
Random Forest,train,hdl_cholesterol,-0.15034838353180868
Random Forest,train,hdl_cholesterol,-0.20650568862940988
Random Forest,train,hdl_cholesterol,0.22534021919957414
Random Forest,train,hdl_cholesterol,-0.4741291841710602
Random Forest,train,hdl_cholesterol,-0.3077084300622701
Random Forest,train,hdl_cholesterol,-0.005746410103680155
Random Forest,train,hdl_cholesterol,0.0563451797814678
Random Forest,train,hdl_cholesterol,-0.08797586338647845
Random Forest,train,hdl_cholesterol,0.10866360667940489
Random Forest,train,hdl_cholesterol,0.11176680161333241
Random Forest,train,hdl_cholesterol,-0.17956523328643348
Random Forest,train,hdl_cholesterol,0.2704159348408184
Random Forest,train,hdl_cholesterol,0.17256193533308561
Random Forest,train,hdl_cholesterol,0.306912969037203
Random Forest,train,hdl_cholesterol,-0.2749372461138977
Random Forest,train,hdl_cholesterol,0.1288861632571523
Random Forest,train,hdl_cholesterol,-0.19856325963284993
Random Forest,train,hdl_cholesterol,-0.1870639188057135
Random Forest,train,hdl_cholesterol,-0.5672689972306171
Random Forest,train,hdl_cholesterol,-0.10548477722964522
Random Forest,train,hdl_cholesterol,-0.2962772578906514
Random Forest,train,hdl_cholesterol,0.2705040856342653
Random Forest,train,hdl_cholesterol,0.09784708003242848
Random Forest,train,hdl_cholesterol,0.13599286109580078
Random Forest,train,hdl_cholesterol,0.36817097250922703
Random Forest,train,hdl_cholesterol,-0.2378500451425185
Random Forest,train,hdl_cholesterol,-0.1282041265428604
Random Forest,train,hdl_cholesterol,-0.536190803359291
Random Forest,train,hdl_cholesterol,0.06490395925894177
Random Forest,train,hdl_cholesterol,-0.17641368910403887
Random Forest,train,hdl_cholesterol,0.026839316889270215
Random Forest,train,hdl_cholesterol,0.2471361924628832
Random Forest,train,hdl_cholesterol,0.3035131293438722
Random Forest,train,hdl_cholesterol,-0.06563806286426832
Random Forest,train,hdl_cholesterol,0.26935378039281144
Random Forest,train,hdl_cholesterol,-0.1538270291826982
Random Forest,train,hdl_cholesterol,-0.09172837146397983
Random Forest,train,hdl_cholesterol,-0.0074071118784115875
Random Forest,train,hdl_cholesterol,-0.007025012004048037
Random Forest,train,hdl_cholesterol,0.1933137257933195
Random Forest,train,hdl_cholesterol,0.18680255067071316
Random Forest,train,hdl_cholesterol,0.5626045774492789
